ProvinceName,City
North West,Marico West
North West,Marico-Wes
North West,Maropeen
North West,Maropeng
North West,Marotaneng
North West,Marotobolo
North West,Marthasdal
North West,Martor
North West,Marubiseng
North West,Masamane
North West,Masankong
North West,Masekolane
North West,Maseru
North West,Masewu
North West,Mashutlhe
North West,Masibi
North West,Masilabeleng
North West,Masilabetsane
North West,Masilibitsani
North West,Massikier
North West,Maswehatshe
North West,Matemeng
North West,Mathanthanyaneng
North West,Mathibestad
North West,Mathibestat
North West,Mathopestat
North West,Matila
North West,Matile
North West,Matlapein
North West,Matlapeng
North West,Matlhabanenong
North West,Matlhabaneung
North West,Matlhabatlhaba
North West,Matlhagame
North West,Matlhase
North West,Matlhatlhale
North West,Matloding
North West,Matluetla
North West,Matolong
North West,Matooster
North West,Matrooster
North West,Matsaneng
North West,Matshaneng
North West,Matsiapane
North West,Matuye
North West,Maumong
North West,Mayeakgoro
North West,Mazista
North West,Mbabatho
North West,Mecwetsaneng
North West,Mecwetsaning
North West,Medunsa
North West,Meganeng
North West,Melorane
North West,Melrose
North West,Merindol
North West,Mesa
North West,Meseg
North West,Metsemantsi
North West,Metsetoro
North West,Metsikgetlane
North West,Metswetsaneng
North West,Mezeg
North West,Migdol
North West,Millvale
North West,Mimosa
North West,Mimosa Park
North West,Mimosa Park Inn
North West,Minto
North West,Minto No. 2
North West,Minto Number Two
North West,Mmabatho
North West,Mmaipitlwane
North West,Mmakaunyana
North West,Mmakaunyane
North West,Mmanawane
North West,Mmantserre
North West,Mmaphuti
North West,Mmasebudule
North West,Mmatau
North West,Mmatoro
North West,Mmolayatshephe
North West,Mmopyane
North West,Mmorogong
North West,Mmukubyane
North West,Mmunyaneng
North West,Modiane
North West,Modikwe
North West,Modimola
North West,Modimong
North West,Modimung
North West,Modiselele
North West,Moed
North West,Moedvernier
North West,Moedwil
North West,Mofufutso
North West,Mogalaneng
North West,Moghalanen
North West,Mogoditshane
North West,Mogogelo
North West,Mogohlwaneng
North West,Mogono
North West,Mogononong
North West,Mogosane
North West,Mogwase
North West,Mohuti
North West,Moiletswane
North West,Mokalamosesane
North West,Mokaleng
North West,Mokalwamakgoa
North West,Mokasa I
North West,Mokasa II
North West,Mokgalong
North West,Mokgalwane
North West,Mokgalwaneng
North West,Mokgareng
North West,Mokgoatsi
North West,Mokobisi
North West,Mokope
North West,Molale
North West,Molatedi
North West,Molatswaneng
North West,Moletsamongwe
North West,Molewane
North West,Mololema
North West,Molomowapitsana
North West,Molopo River
North West,Moloporivier
North West,Molorwe
North West,Monetsi
North West,Monnakato
North West,Mononono
North West,Montshiwa
North West,Monyenyane
North West,Mooibank
North West,Mooifontein
North West,Mooipan
North West,Mookaothupa
North West,Mooke
North West,Moolagwane
North West,Morna
North West,Morokwa
North West,Morokwaneng
North West,Morokwen
North West,Morokweng
North West,Morotowontshe
North West,Morpeth
North West,Morula Sun
North West,Morwatshetlha
North West,Mosakong
North West,Moshoso
North West,Mositlane
North West,Mosito
North West,Moswana
North West,Motchelie
North West,Mothanthanyaneng
North West,Mothloeng
North West,Mothong
North West,Motito
North West,Motlhabe
North West,Motlhokaditse
North West,Motshikiri
North West,Motswedi
North West,Motsweding
North West,Moubana
North West,Moumong
North West,Mphonyoke
North West,Mudubung
North West,Museva
North West,Mushwutlhe
North West,Naauwpoort
North West,Nchanin
North West,Nchaning
North West,Neira
North West,Nevin
North West,Niemeer
North West,Nietverdiend
North West,Niks
North West,Nkajaneng
North West,Nkogolwe
North West,Nkwedumang
North West,Nonceba
North West,Nooitgedacht
North West,Norlim
North West,Noupoort
North West,Ntsana-le-Metsing
North West,Ntsopile
North West,Ntswanahatshe
North West,Ntswaneng
North West,Ntswelengwe
North West,Ntsweng
North West,Nuwe Eersterus
North West,Oceola
North West,Olverton
North West,Ooseinde
North West,Ophir
North West,Opraap
North West,Oranje
North West,Oraredi
North West,Orkney
North West,Ottosdal
North West,Ottoshoop
North West,Ou Thomas se Loop
North West,Padstow
North West,Palasane
North West,Pampierstad
North West,Pampierstat
North West,Pansdrif
North West,Pansdrift
North West,Pautlane
North West,Pelindaba
North West,Pembroke
North West,Pender
North West,Penryn
North West,Perth
North West,Phaposane
North West,Phepane
North West,Phiring
North West,Phitshane
North West,Phitshane Molopo
North West,Phokeng
North West,Pholofolo
North West,Pholoholo
North West,Phomolong
North West,Photsaneng
North West,Phuting
North West,Piet Plessis
North West,Piet se Bos
North West,Pilanesberg
North West,Pilansberg
North West,Pitsane
North West,Pitsani
North West,Pitsedisulejang
North West,Pitsong
North West,Pomfret
North West,Potchefstroom
North West,Povall
North West,Puaneng
North West,Pudumong
North West,Putfontein
North West,Quest Mine
North West,Rabokala
North West,Rabusula
North West,Radia Congwa
North West,Raghas
North West,Ralitsalibe
North West,Ramabesa
North West,Ramakoks
North West,Ramakokstad
North West,Ramala
North West,Ramatale
North West,Ramokabati
North West,Ramokikwana
North West,Ramokokstad
North West,Ramolapong
North West,Ramosibitswana
North West,Rankelenyane
North West,Rathipa
North West,Ratsegae
North West,Raubenheim
North West,Redbarn
North West,Reebokfontein Wes
North West,Reivilo
North West,Renostervlei
North West,Riet Vley
North West,Rietfontein
North West,Rietvlei
North West,Rodeon
North West,Roelofs Kamp
North West,Roodegrond
North West,Roodekuil
North West,Rooibank
North West,Rooigrond
North West,Rooikoppies
North West,Rooipoort
North West,Rooiput
North West,Rooiwal
North West,Roosendal
North West,Roosplaas
North West,Roosplaats
North West,Roostplaats
North West,Rowell
North West,Rugby
North West,Ruigtesloo
North West,Ruitjesvlakte
North West,Rusfontein
North West,Rustenburg
North West,Ruthven
North West,Rykaartspos
North West,Rykaartspost
North West,Ryno
North West,Saamwerk
North West,Sacville
North West,Sakhrol
North West,Sakutsana
North West,Sakutswane
North West,Salaneng
North West,Saleng
North West,Sandfontein
North West,Sandpoortjie
North West,Sannieshof
North West,Saracen
North West,Sark
North West,Sasane
North West,Saulspoort
North West,Scatter
North West,Scattergood
North West,Schoemansville
North West,Schoemanville
North West,Schoongezicht
North West,Schweizer-Reineke
North West,Schweizer-Reneke
North West,Seane
North West,Seatlane
North West,Sedebin
North West,Sedibeng
North West,Sedilamolamo
North West,Sedilamolomo
North West,Sedu Kung
North West,Segwaelane
North West,Segwaneng
North West,Sehuba
North West,Sekampaneng
North West,Sekgwasankwe
North West,Sekhing
North West,Selepe
North West,Selobane
North West,Sengoma
North West,Seodin
North West,Seoding
North West,Seolong
North West,Sephai
North West,Seringa Stad
North West,Serutube
North West,Sesibitswe
North West,Setabeng
North West,Setete
North West,Setlago
North West,Setlagode
North West,Setlagodi
North West,Setlagoli
North West,Setlhakeng
North West,Setshwatshwaneng
North West,Setuat
North West,Severn
North West,Shakung
North West,Shaleng
North West,Shippards Gift
North West,Shipton
North West,Shoongezicht
North West,Shushulin
North West,Sias
North West,Siberia
North West,Sikwane
North West,Silakatskop
North West,Silkaatskop
North West,Silveroaks
North West,Skitter
North West,Slagboom
North West,Slough
North West,Slurry
North West,Smauswane
North West,Snymansvlei
North West,Sonop
North West,Soutbos
North West,Southey
North West,Soutpomp
North West,Springbokpan
North West,Springvale
North West,Steilnek
North West,Stella
North West,Stewartby
North West,Sthaberg
North West,Stilfontein
North West,Stillerus
North West,Stinkwater
North West,Stoffelshoek
North West,Strydfontein
North West,Suikerbostuin
North West,Sun City
North West,Supingstad
North West,Sutelong
North West,Suurman
North West,Swartbooistad
North West,Swartbooistat
North West,Swartboom
North West,Swartdamstad
North West,Swartdamstat
North West,Swartkopfonteinhek
North West,Swartruggens
North West,Sweethome
North West,Sydney
North West,Syferkuil
North West,Taaibosbult
North West,Takaneng
North West,Tamasikwa
North West,Taung
North West,Taungs
North West,Tay
North West,Tekort
North West,Temba
North West,Tenby
North West,Thabantswana
North West,Thaba-Sione
North West,Thabeng
North West,Thamoanche
North West,Thamoyantshe
North West,Thekane
North West,Thekwane
North West,Thelesho
North West,Thepe
North West,Thlabane
North West,Thladistad
North West,Thomasdale
North West,Thomeng
North West,Thota va tau
North West,Thotayamoku
North West,Thultwane
North West,Thulwe
North West,Thusong
North West,Tigane
North West,Tiokweng
North West,Tladistat
North West,Tlakaming
North West,Tlapeng
North West,Tlaping
North West,Tlaseng
North West,Tlhakajeng
North West,Tlhakgameng
North West,Tlhakmeng
North West,Tlhatlhaganyane
North West,Tokolwane
North West,Tornado
North West,Torrington
North West,Tosca
North West,Tra Blanca
North West,Trassievlakte
North West,Trom
North West,Tsaelengwe
North West,Tsailingwe
North West,Tsamaros
North West,Tsamarose
North West,Tsechou
North West,Tsechu
North West,Tselaengwe
North West,Tseng
North West,Tsenin
North West,Tsêtsê
North West,Tshaneng
North West,Tshetsho
North West,Tshetshu
North West,Tshetshwana
North West,Tshidilamolomo
North West,Tshoupane
North West,Tshunyane
North West,Tshwara
North West,Tshwee
North West,Tsilwana
North West,Tsimolomo
North West,Tsineng
North West,Tsineng-Kop
North West,Tsitsing
North West,Tsoe
North West,Tswaaneng
North West,Tswedintlhe
North West,Tuhutsang
North West,Tumaskop
North West,Turfvlakte
North West,Tweed
North West,Tweelingspan
North West,Twycross
North West,Tygerfontein
North West,Uitkoms
North West,Uitkyk
North West,Uitlanderskraal
North West,Utsili
North West,Vaal Reef
North West,Vaal Reefs
North West,Vaalboschhoek
North West,Vaalpan
North West,Vaalplaats
North West,Vanwykshuis
North West,Ventersdorp
North West,Verdwaal
North West,Vergeleë
North West,Vergelen
North West,Vermaas
North West,Vicedale
North West,Viera
North West,Vlakfontein
North West,Vlakpan
North West,Vlakplaats
North West,Vorstershoop
North West,Vrede
North West,Vrisgewaagd
North West,Vryburg
North West,Vrygees
North West,Vrywillig
North West,Vyfhoek
North West,Washington
North West,Water-fouché
North West,Wegdraai
North West,Welbedacht
North West,Weltevreden
North West,Welverdiend
North West,West Derby
North West,West End
North West,Westhuyzen
North West,Wevedeen
North West,Wevedene
North West,Weverdene
North West,Whitby
North West,Wilgeboom
North West,Wilgeboomspruit
North West,Wilkoppies
North West,Winterveld
North West,Winterveld Agricultural Settlement
North West,Witfontein
North West,Witkleigat
North West,Witpan
North West,Witpoort
North West,Witputs
North West,Witrantjie
North West,Wolmaransstad
North West,Wolmaranstad
North West,Wondermere
North West,Worthy
North West,Wydhoek
North West,Wykeham
North West,Zaphiri
North West,Zeerust
North West,Zwartbooystad
North West,Zwartruggens
Northern Cape,Aggeneis
Northern Cape,Aggeneys
Northern Cape,Alexander Bay
Northern Cape,Alexanderbaai
Northern Cape,Alheit
Northern Cape,Annasgeluk
Northern Cape,Annashoop
Northern Cape,Annisfontein
Northern Cape,Arbeidsvreug
Northern Cape,Ariemagom
Northern Cape,Ariesputs
Northern Cape,Asbosbam
Northern Cape,Aseries Puts
Northern Cape,Askham
Northern Cape,Aucampsrus
Northern Cape,Auchas
Northern Cape,Aughrabies
Northern Cape,Augrabies
Northern Cape,Badenhorstdam
Northern Cape,Bakenkop
Northern Cape,Bakenkop Store
Northern Cape,Balburney
Northern Cape,Barker
Northern Cape,Barker's Halt
Northern Cape,Barkly West
Northern Cape,Barkly-Wes
Northern Cape,Bastersput
Northern Cape,Beaconfield
Northern Cape,Beaconsfield
Northern Cape,Beesdam
Northern Cape,Beginsil
Northern Cape,Bend
Northern Cape,Bergsig
Northern Cape,Bergsputte
Northern Cape,Bessiedam
Northern Cape,Bethulie
Northern Cape,Biesies
Northern Cape,Blaauboskom
Northern Cape,Blaauwkrantz
Northern Cape,Bladgrond
Northern Cape,Bladgrond-Noord
Northern Cape,Blesbokhoek
Northern Cape,Blinkklip
Northern Cape,Bloekomhoogte
Northern Cape,Bloubospan
Northern Cape,Bloupoort
Northern Cape,Blouputs
Northern Cape,Blouvlei
Northern Cape,Boegoeberg
Northern Cape,Boegoeberg Besproeiings Nedersetting
Northern Cape,Boegoeberg Dam
Northern Cape,Boitshoko
Northern Cape,Bojelakgomo
Northern Cape,Bok se Puts
Northern Cape,Bokkraal
Northern Cape,Boksputs
Northern Cape,Bolelakgapu
Northern Cape,Bolellacarpu
Northern Cape,Bonfoi
Northern Cape,Boomrivier
Northern Cape,Boorwater
Northern Cape,Bosbult
Northern Cape,Bossjesdam
Northern Cape,Bowden
Northern Cape,Brakbos Kolk
Northern Cape,Brakboschkolk
Northern Cape,Brakputs
Northern Cape,Brandkloof
Northern Cape,Brandvlei
Northern Cape,Bretby
Northern Cape,Brierspan
Northern Cape,Britstown
Northern Cape,Brospan
Northern Cape,Brussel
Northern Cape,Buchuberg Irrigation Settlement
Northern Cape,Buchufontein
Northern Cape,Bucklands
Northern Cape,Bucklands Settlement
Northern Cape,Bucklands-Nedersetting
Northern Cape,Bucklegraf
Northern Cape,Bulkrans
Northern Cape,Bulsny
Northern Cape,Bussons Kloof
Northern Cape,Calvinia
Northern Cape,Campbell
Northern Cape,Campbell-Beukes
Northern Cape,Carnarvon
Northern Cape,Carolusberg
Northern Cape,Christiana
Northern Cape,Clearwater
Northern Cape,Colesberg
Northern Cape,Colesberg Dorp
Northern Cape,Colesberg Town
Northern Cape,Coloured Settlement
Northern Cape,Concordia
Northern Cape,Constantia
Northern Cape,Content
Northern Cape,Copperton
Northern Cape,Cruachan
Northern Cape,Currie's Camp
Northern Cape,Daberas
Northern Cape,Dagboetie
Northern Cape,Dagbreek
Northern Cape,Damplaats
Northern Cape,Damskolk
Northern Cape,Daniëlskuil
Northern Cape,De Aar
Northern Cape,De Bakke
Northern Cape,De Beers Farm
Northern Cape,De Bruynsrus
Northern Cape,De Halt
Northern Cape,De Hoek
Northern Cape,De Hoop
Northern Cape,De Kruis
Northern Cape,De Niel
Northern Cape,De Rust
Northern Cape,De Vloere
Northern Cape,Deben
Northern Cape,Deberas
Northern Cape,Dedeben
Northern Cape,Deelfontein
Northern Cape,Deelpan
Northern Cape,Delpoorts Hope
Northern Cape,Delport's Hope
Northern Cape,Delportshoop
Northern Cape,Delvitle
Northern Cape,Deniel
Northern Cape,Dibeng
Northern Cape,Die Hoek
Northern Cape,Diemansput-suid
Northern Cape,Donkiekraal
Northern Cape,Doornbank
Northern Cape,Doringrivier
Northern Cape,Douglas
Northern Cape,Draghoender
Northern Cape,Driehoek
Northern Cape,Driekop
Northern Cape,Drieweeksleegte
Northern Cape,Drifsand
Northern Cape,Drift Hotel
Northern Cape,Droogeboom
Northern Cape,Droogenhoutputs
Northern Cape,Duikersdal
Northern Cape,Dwarsvlei
Northern Cape,Edenville
Northern Cape,Eierdopput
Northern Cape,Eirdopput
Northern Cape,Eksteenfontein
Northern Cape,Eksteenkuil
Northern Cape,Eksteenskuil
Northern Cape,Eldorado
Northern Cape,Elim
Northern Cape,Erlanksrus
Northern Cape,Erlanksrust
Northern Cape,Eureka
Northern Cape,Exelsior
Northern Cape,Faans Grove
Northern Cape,Farview
Northern Cape,Flamingo Vlei
Northern Cape,Fort Peddie
Northern Cape,Fourteen Streams
Northern Cape,Fransenville
Northern Cape,Fraserburg
Northern Cape,Futchersplaas
Northern Cape,Ga-Malelo
Northern Cape,Gamalilo
Northern Cape,Gamoep
Northern Cape,Gamolilo
Northern Cape,Gannaholte
Northern Cape,Gannapoortjie
Northern Cape,Ganspan
Northern Cape,Gariep
Northern Cape,Garies
Northern Cape,Gathlose
Northern Cape,Ga-Tlhose
Northern Cape,Geduld
Northern Cape,Geelbeksdam
Northern Cape,Geelbospan
Northern Cape,Geluk
Northern Cape,Gemsbokbult
Northern Cape,Genadedal
Northern Cape,Genoembies
Northern Cape,Gerhardtsput
Northern Cape,Geselskap
Northern Cape,Glen Allen
Northern Cape,Glosam
Northern Cape,Goodluck
Northern Cape,Goop
Northern Cape,Gordonia
Northern Cape,Grasbult
Northern Cape,Graspan
Northern Cape,Grasrug
Northern Cape,Grassmoor
Northern Cape,Green Island
Northern Cape,Grey Hill
Northern Cape,Griekwastad
Northern Cape,Griquatown
Northern Cape,Groblershoop
Northern Cape,Groendal
Northern Cape,Groot Mier
Northern Cape,Groot Witberg
Northern Cape,Grootberg
Northern Cape,Grootderm
Northern Cape,Grootdrink
Northern Cape,Grootmis
Northern Cape,Grootmist
Northern Cape,Grypoort
Northern Cape,Haakdoorn
Northern Cape,Halfpadrivier
Northern Cape,Hanover
Northern Cape,Hanover Road
Northern Cape,Hanoverweg
Northern Cape,Happy Valley
Northern Cape,Hartebeest Vlakte
Northern Cape,Hartswater
Northern Cape,Hedley Plains
Northern Cape,Helpmekaar
Northern Cape,Henkries Mond
Northern Cape,Heuningneskloof
Northern Cape,Hex River
Northern Cape,Higgs' Hope
Northern Cape,Hoëveld
Northern Cape,Holboskolk
Northern Cape,Holgat
Northern Cape,Holgat Farm
Northern Cape,Homevale
Northern Cape,Hondeklip Bay
Northern Cape,Hondeklipbaai
Northern Cape,Hondepan
Northern Cape,Hoogland
Northern Cape,Hopetown
Northern Cape,Hotazel
Northern Cape,Houniams
Northern Cape,Hutchinson
Northern Cape,Inkbos
Northern Cape,Irene
Northern Cape,Jackson
Northern Cape,Jagpad
Northern Cape,Jakkalsputs
Northern Cape,Jobseputs
Northern Cape,Johnniesdale
Northern Cape,Johnniesluck
Northern Cape,Kaaldraai
Northern Cape,Kaimoepslaagte
Northern Cape,Kakamas
Northern Cape,Kakamas-Oos
Northern Cape,Kalaharigrens
Northern Cape,Kalkdam
Northern Cape,Kalkoond
Northern Cape,Kamaggas
Northern Cape,Kamassies
Northern Cape,Kameelboom
Northern Cape,Kameelhoek
Northern Cape,Kameelpoort
Northern Cape,Kamieskroon
Northern Cape,Kanoneiland
Northern Cape,Kareeboomcyfer
Northern Cape,Karkams
Northern Cape,Karnmelkkolk
Northern Cape,Karoedap
Northern Cape,Karos
Northern Cape,Karreeputs
Northern Cape,Karringmelkskolk
Northern Cape,Kathu
Northern Cape,Keimoes
Northern Cape,Kenardt
Northern Cape,Kenhardt
Northern Cape,Kenilworth
Northern Cape,Khosis
Northern Cape,Khubus
Northern Cape,Khudutlou
Northern Cape,Khuis
Northern Cape,Khuis Road
Northern Cape,Kielder
Northern Cape,Kikafela
Northern Cape,Kimberley
Northern Cape,Klaarwater
Northern Cape,Klavervlei
Northern Cape,Klein Droëhout
Northern Cape,Klein Gelukpan
Northern Cape,Klein Koegab
Northern Cape,Klein Mier Nommer 1
Northern Cape,Klein Mier Nommer Een
Northern Cape,Klein Mottelsrivier
Northern Cape,Klein Rosynebos
Northern Cape,Klein Springbokoog
Northern Cape,Klein Witberg
Northern Cape,Kleinberg
Northern Cape,Klein-Koning
Northern Cape,Klein-Nourivier
Northern Cape,Kleinsee
Northern Cape,Kleinvlei
Northern Cape,Kleinvlie
Northern Cape,Kleinzee
Northern Cape,Klerkshoop
Northern Cape,Kleurlingnedersetting
Northern Cape,Klipaar
Northern Cape,Klipaar Bo
Northern Cape,Klipdam
Northern Cape,Kliphoogte
Northern Cape,Klipkolk
Northern Cape,Klippunt
Northern Cape,Koedoeskloof
Northern Cape,Koegas
Northern Cape,Koegas Bridge
Northern Cape,Koegasbrug
Northern Cape,Koekoeb
Northern Cape,Koekoep
Northern Cape,Koeris
Northern Cape,Koeskop
Northern Cape,Koiingnaas
Northern Cape,Koingnaas
Northern Cape,Komaggas
Northern Cape,Komaggas Mission
Northern Cape,Kommetjiesdam
Northern Cape,Kompromise
Northern Cape,Koning
Northern Cape,Koodoosbergdrift
Northern Cape,Koodoosbergdrift Store
Northern Cape,Koopmansfontein
Northern Cape,Koppies Dam
Northern Cape,Kortdoorn
Northern Cape,Kortdoring
Northern Cape,Kotzes Kolk
Northern Cape,Kotzeshoop
Northern Cape,Kotzesrus
Northern Cape,Kotzesrust
Northern Cape,Kouefontein
Northern Cape,Kraalkop
Northern Cape,Kristal
Northern Cape,Krugersdam
Northern Cape,Kurees
Northern Cape,Kurrees
Northern Cape,Kuruman
Northern Cape,Kwaggakolk
Northern Cape,La Kocks Hoop
Northern Cape,Lambrechts Drift
Northern Cape,Lambrechtsdrif
Northern Cape,Langbaken
Northern Cape,Langberg
Northern Cape,Leeu Bos
Northern Cape,Leeukloof
Northern Cape,Lekkersing
Northern Cape,Lekkersing School
Northern Cape,Lek-Lek
Northern Cape,Leliefontein
Northern Cape,Lepelfontein
Northern Cape,Lime Acres
Northern Cape,Limestone Kraal
Northern Cape,Limewell
Northern Cape,Location
Northern Cape,Loeriesfontein
Northern Cape,Lohatla
Northern Cape,Lohatlha
Northern Cape,Longlands
Northern Cape,Lothakane
Northern Cape,Louisvale
Northern Cape,Louretha
Northern Cape,Louwbos Coloured Settlement
Northern Cape,Louwbosch Coloured Settlement
Northern Cape,Louwsrust
Northern Cape,Lovedale
Northern Cape,Lower Dikgatlhong
Northern Cape,Lower Dikgatlon
Northern Cape,Loxton
Northern Cape,Loxtonvale
Northern Cape,Lupanie
Northern Cape,Lupapazi
Northern Cape,Lushof
Northern Cape,Lutzburg
Northern Cape,Maansrus
Northern Cape,Majeng
Northern Cape,Malanswil
Northern Cape,Malherbe
Northern Cape,Maltrap
Northern Cape,Mancorp Mine
Northern Cape,Mantshilibeni
Northern Cape,Marchand
Northern Cape,Maremane
Northern Cape,Marlo
Northern Cape,Marydale
Northern Cape,Mary's Rust
Northern Cape,Matjieskloof
Northern Cape,Matlakeng
Northern Cape,Matsap
Northern Cape,Matzap
Northern Cape,Mayeng
Northern Cape,Melkboom
Northern Cape,Melkrivier
Northern Cape,Melkstort
Northern Cape,Meltonwold
Northern Cape,Meltonwold Estate
Northern Cape,Merino
Northern Cape,Merino Dale
Northern Cape,Merriman
Northern Cape,Meruche
Northern Cape,Merwelaagte
Northern Cape,Middel
Northern Cape,Middel Koegas
Northern Cape,Middelerf
Northern Cape,Middelfontein
Northern Cape,Middelfourieskolk
Northern Cape,Mier
Northern Cape,Modderfontein
Northern Cape,Mokala
Northern Cape,Mon Repos
Northern Cape,Mooipan
Northern Cape,Mooirivier
Northern Cape,Moolmansdam
Northern Cape,Môreson
Northern Cape,Morrels Puts
Northern Cape,Mount Rupert
Northern Cape,Mountain View
Northern Cape,Murasie
Northern Cape,Naauwpoort
Northern Cape,Nababeep
Northern Cape,Nababiep
Northern Cape,Nabaiep
Northern Cape,Namaroep
Northern Cape,Narap
Northern Cape,Naries
Northern Cape,Narrap
Northern Cape,Neilersdrif
Northern Cape,Neilersdrift
Northern Cape,Neus
Northern Cape,Newlands
Northern Cape,Niekerhshoop
Northern Cape,Niekerks
Northern Cape,Niekerkshoop
Northern Cape,Niekerkshope
Northern Cape,Nietemin
Northern Cape,Nieuwefontein
Northern Cape,Nieuwepos
Northern Cape,Nieuwoudtville
Northern Cape,Nigramoep
Northern Cape,Noenieput
Northern Cape,Noenies Puts
Northern Cape,Nokanna
Northern Cape,Norakei
Northern Cape,Norokei
Northern Cape,Norvalspont
Northern Cape,Noupoort
Northern Cape,N'Rougas Noord
Northern Cape,Ntshatshongo
Northern Cape,Nuwebegin
Northern Cape,Nuwedam
Northern Cape,Nuwefontein
Northern Cape,Nuwerus
Northern Cape,Nuwevlei
Northern Cape,O'Grabie West
Northern Cape,Okiep
Northern Cape,Olie Rivier
Northern Cape,Olifantshoek
Northern Cape,Onderste Doornknie
Northern Cape,Ongedad
Northern Cape,Onseepkans
Northern Cape,Onverwags
Northern Cape,O'Okiep
Northern Cape,Orania
Northern Cape,Oranjevallei
Northern Cape,Osbak
Northern Cape,Ou Opdam
Northern Cape,Papkuil
Northern Cape,Pappa Raas
Northern Cape,Patryspan
Northern Cape,Paulshoek
Northern Cape,Pelindaba
Northern Cape,Pella
Northern Cape,Pella Mission
Northern Cape,Petersburg
Northern Cape,Petersus
Northern Cape,Petrusville
Northern Cape,Philipstown
Northern Cape,Pierings
Northern Cape,Pieserton House
Northern Cape,Plaathoek
Northern Cape,Plaatjesdam
Northern Cape,Plaatjiesdam
Northern Cape,Platdam
Northern Cape,Platsambok
Northern Cape,Plooysberg
Northern Cape,Plooysburg
Northern Cape,Pniel Estates
Northern Cape,Pniel Mission
Northern Cape,Pofadder
Northern Cape,Poljaspoort
Northern Cape,Poortjie
Northern Cape,Popolis
Northern Cape,Port Nolloth
Northern Cape,Postmasburg
Northern Cape,Potfontein
Northern Cape,Prieska
Northern Cape,Putsies
Northern Cape,Putsies B
Northern Cape,Putsonderwater
Northern Cape,Putzonderwater
Northern Cape,Reitfontein
Northern Cape,Remount Camp
Northern Cape,Remount Depot
Northern Cape,Reneen
Northern Cape,Rensville
Northern Cape,Request
Northern Cape,Reservoir
Northern Cape,Richmond
Northern Cape,Ridgewater
Northern Cape,Riemvasmaak
Northern Cape,Rietbergmyn
Northern Cape,Rietfontein
Northern Cape,Rietgat
Northern Cape,Rietkloof
Northern Cape,Ritchie
Northern Cape,Riverton
Northern Cape,Rivierplaas
Northern Cape,Ronald's Vlei
Northern Cape,Rooidam
Northern Cape,Rooifontein
Northern Cape,Rooikoenap
Northern Cape,Rooikoppies
Northern Cape,Rooilyf
Northern Cape,Rooipan
Northern Cape,Rooipunt
Northern Cape,Rooiputs
Northern Cape,Rooivlei
Northern Cape,Rooivloer
Northern Cape,Rooiwal Suid
Northern Cape,Rosedale
Northern Cape,Ruimte
Northern Cape,Rusten
Northern Cape,Rykheersputs
Northern Cape,Saaipoort
Northern Cape,Saalspan
Northern Cape,Sabiesies
Northern Cape,Sak River
Northern Cape,Sakrivier
Northern Cape,Salsola
Northern Cape,Sandfontein
Northern Cape,Sandkoppie Hut
Northern Cape,Saulstraat
Northern Cape,Schepkolk
Northern Cape,Schmidts Drift
Northern Cape,Schmidtsdrif
Northern Cape,Schulpfontein
Northern Cape,Sculpfontein
Northern Cape,Seekoebaard Annex
Northern Cape,Seekoebaard No. 2
Northern Cape,Seekoebaard Number Two
Northern Cape,Seekoeibaardsnek
Northern Cape,Ses Brugge
Northern Cape,Shippard
Northern Cape,Sidi Barrani
Northern Cape,Sidney on Vaal
Northern Cape,Sishen
Northern Cape,Skeerhok
Northern Cape,Skeerwater
Northern Cape,Skerpioenkolk
Northern Cape,Skerpioenpunt
Northern Cape,Skerploenpunt
Northern Cape,Skietfontein
Northern Cape,Skulpfontein
Northern Cape,Smith's Mine
Northern Cape,Smits Kraal
Northern Cape,Soebatsfontein
Northern Cape,Sommas
Northern Cape,Somnaas
Northern Cape,Sonderpan-Oos
Northern Cape,Sonderwaterkraal
Northern Cape,Sonop Veepos
Northern Cape,Sonstraal
Northern Cape,Soutputs
Northern Cape,Soutrivier
Northern Cape,Speelmanshoek
Northern Cape,Spesbona
Northern Cape,Spitzkop
Northern Cape,Springbok
Northern Cape,Springbok Fontein
Northern Cape,Steinkopf
Northern Cape,Sternham
Northern Cape,Stiebeuelvlei
Northern Cape,Stillerus
Northern Cape,Stilstaan-en-Afspring
Northern Cape,Stilverwag
Northern Cape,Stink Puts
Northern Cape,Stinkbrak
Northern Cape,Stinkfontein
Northern Cape,Stofbakkies
Northern Cape,Strandfontein
Northern Cape,Straussburg
Northern Cape,Struishoek
Northern Cape,Strydenburg
Northern Cape,Stuurmanspoort
Northern Cape,Subridge
Northern Cape,Suikersteek
Northern Cape,Sukses
Northern Cape,Sultanaoord
Northern Cape,Sutherland
Northern Cape,Sutton
Northern Cape,Swaardraai
Northern Cape,Swartbaadjie
Northern Cape,Swartbaken
Northern Cape,Swartkop
Northern Cape,Swartkoppies
Northern Cape,Swartkopspan
Northern Cape,Swartmodder
Northern Cape,Swartoup
Northern Cape,Sydney on Vaal
Northern Cape,Syoney-on-Vaal
Northern Cape,Tarka se Kop
Northern Cape,Teebus
Northern Cape,The Bend
Northern Cape,The Bend Store
Northern Cape,The Van Wyks Vlei Settlement Plan
Northern Cape,Theronsville
Northern Cape,Tierputs
Northern Cape,Tipperary
Northern Cape,Titiespan
Northern Cape,Toekoms
Northern Cape,Trooilapspan
Northern Cape,Tweeloop
Northern Cape,Uithou
Northern Cape,Uitkoms
